Year,Component,AmbientCondPattern,EmConcept,EFA,EFA_WTW
2030,Benzene,"T+20°C,1-2h,>20km",diesel,0.000391187,
2030,Benzene,"T+20°C,1-2h,>20km",electricity,0,
2030,Benzene,"T+20°C,1-2h,>20km",bifuel CNG/petrol,0.001367841,
2030,Benzene,"T+20°C,1-2h,>20km",flex-fuel E85,0.002109081,
2030,Benzene,"T+20°C,1-2h,>20km",Plug-in Hybrid petrol/electric,0.007332196,
2030,Benzene,"T+20°C,2-3h,0-1km",petrol (4S),0.03541144,
2030,Benzene,"T+20°C,2-3h,0-1km",diesel,0.000226072,
2030,Benzene,"T+20°C,2-3h,0-1km",electricity,0,
2030,Benzene,"T+20°C,2-3h,0-1km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,0-1km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,0-1km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,2-3h,1-2km",petrol (4S),0.035501163,
2030,Benzene,"T+20°C,2-3h,1-2km",diesel,0.000473513,
2030,Benzene,"T+20°C,2-3h,1-2km",electricity,0,
2030,Benzene,"T+20°C,2-3h,1-2km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,1-2km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,1-2km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,2-3h,2-3km",petrol (4S),0.035512805,
2030,Benzene,"T+20°C,2-3h,2-3km",diesel,0.000496222,
2030,Benzene,"T+20°C,2-3h,2-3km",electricity,0,
2030,Benzene,"T+20°C,2-3h,2-3km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,2-3km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,2-3km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,2-3h,3-4km",petrol (4S),0.035512805,
2030,Benzene,"T+20°C,2-3h,3-4km",diesel,0.000496285,
2030,Benzene,"T+20°C,2-3h,3-4km",electricity,0,
2030,Benzene,"T+20°C,2-3h,3-4km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,3-4km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,3-4km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,2-3h,4-5km",petrol (4S),0.035512805,
2030,Benzene,"T+20°C,2-3h,4-5km",diesel,0.000496295,
2030,Benzene,"T+20°C,2-3h,4-5km",electricity,0,
2030,Benzene,"T+20°C,2-3h,4-5km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,4-5km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,4-5km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,2-3h,>20km",petrol (4S),0.035512805,
2030,Benzene,"T+20°C,2-3h,>20km",diesel,0.000496295,
2030,Benzene,"T+20°C,2-3h,>20km",electricity,0,
2030,Benzene,"T+20°C,2-3h,>20km",bifuel CNG/petrol,0.001735368,
2030,Benzene,"T+20°C,2-3h,>20km",flex-fuel E85,0.002675771,
2030,Benzene,"T+20°C,2-3h,>20km",Plug-in Hybrid petrol/electric,0.009302291,
2030,Benzene,"T+20°C,3-4h,0-1km",petrol (4S),0.040493608,
2030,Benzene,"T+20°C,3-4h,0-1km",diesel,0.00025255,
2030,Benzene,"T+20°C,3-4h,0-1km",electricity,0,
2030,Benzene,"T+20°C,3-4h,0-1km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,0-1km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,0-1km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,3-4h,1-2km",petrol (4S),0.040596105,
2030,Benzene,"T+20°C,3-4h,1-2km",diesel,0.000536079,
2030,Benzene,"T+20°C,3-4h,1-2km",electricity,0,
2030,Benzene,"T+20°C,3-4h,1-2km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,1-2km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,1-2km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,3-4h,2-3km",petrol (4S),0.04061161,
2030,Benzene,"T+20°C,3-4h,2-3km",diesel,0.000567456,
2030,Benzene,"T+20°C,3-4h,2-3km",electricity,0,
2030,Benzene,"T+20°C,3-4h,2-3km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,2-3km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,2-3km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,3-4h,3-4km",petrol (4S),0.04061161,
2030,Benzene,"T+20°C,3-4h,3-4km",diesel,0.000567537,
2030,Benzene,"T+20°C,3-4h,3-4km",electricity,0,
2030,Benzene,"T+20°C,3-4h,3-4km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,3-4km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,3-4km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,3-4h,4-5km",petrol (4S),0.04061161,
2030,Benzene,"T+20°C,3-4h,4-5km",diesel,0.000567552,
2030,Benzene,"T+20°C,3-4h,4-5km",electricity,0,
2030,Benzene,"T+20°C,3-4h,4-5km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,4-5km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,4-5km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,3-4h,>20km",petrol (4S),0.04061161,
2030,Benzene,"T+20°C,3-4h,>20km",diesel,0.000567552,
2030,Benzene,"T+20°C,3-4h,>20km",electricity,0,
2030,Benzene,"T+20°C,3-4h,>20km",bifuel CNG/petrol,0.001984526,
2030,Benzene,"T+20°C,3-4h,>20km",flex-fuel E85,0.00305995,
2030,Benzene,"T+20°C,3-4h,>20km",Plug-in Hybrid petrol/electric,0.010637882,
2030,Benzene,"T+20°C,4-5h,0-1km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,0-1km",diesel,0,
2030,Benzene,"T+20°C,4-5h,0-1km",electricity,0,
2030,Benzene,"T+20°C,4-5h,0-1km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,0-1km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,4-5h,1-2km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,1-2km",diesel,0,
2030,Benzene,"T+20°C,4-5h,1-2km",electricity,0,
2030,Benzene,"T+20°C,4-5h,1-2km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,1-2km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,4-5h,2-3km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,2-3km",diesel,0,
2030,Benzene,"T+20°C,4-5h,2-3km",electricity,0,
2030,Benzene,"T+20°C,4-5h,2-3km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,2-3km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,2-3km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,4-5h,3-4km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,3-4km",diesel,0,
2030,Benzene,"T+20°C,4-5h,3-4km",electricity,0,
2030,Benzene,"T+20°C,4-5h,3-4km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,3-4km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,3-4km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,4-5h,4-5km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,4-5km",diesel,0,
2030,Benzene,"T+20°C,4-5h,4-5km",electricity,0,
2030,Benzene,"T+20°C,4-5h,4-5km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,4-5km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,4-5km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,4-5h,>20km",petrol (4S),0,
2030,Benzene,"T+20°C,4-5h,>20km",diesel,0,
2030,Benzene,"T+20°C,4-5h,>20km",electricity,0,
2030,Benzene,"T+20°C,4-5h,>20km",bifuel CNG/petrol,0,
2030,Benzene,"T+20°C,4-5h,>20km",flex-fuel E85,0,
2030,Benzene,"T+20°C,4-5h,>20km",Plug-in Hybrid petrol/electric,0,
2030,Benzene,"T+20°C,>12h,0-1km",petrol (4S),0.060725112,
2030,Benzene,"T+20°C,>12h,0-1km",diesel,0.000374454,
2030,Benzene,"T+20°C,>12h,0-1km",electricity,0,
2030,Benzene,"T+20°C,>12h,0-1km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,0-1km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,0-1km",Plug-in Hybrid petrol/electric,0.015953198,
2030,Benzene,"T+20°C,>12h,1-2km",petrol (4S),0.060878675,
2030,Benzene,"T+20°C,>12h,1-2km",diesel,0.00079983,
2030,Benzene,"T+20°C,>12h,1-2km",electricity,0,
2030,Benzene,"T+20°C,>12h,1-2km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,1-2km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,1-2km",Plug-in Hybrid petrol/electric,0.015953198,
2030,Benzene,"T+20°C,>12h,2-3km",petrol (4S),0.060903575,
2030,Benzene,"T+20°C,>12h,2-3km",diesel,0.000850982,
2030,Benzene,"T+20°C,>12h,2-3km",electricity,0,
2030,Benzene,"T+20°C,>12h,2-3km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,2-3km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,2-3km",Plug-in Hybrid petrol/electric,0.015953198,
2030,Benzene,"T+20°C,>12h,3-4km",petrol (4S),0.060903575,
2030,Benzene,"T+20°C,>12h,3-4km",diesel,0.00085111,
2030,Benzene,"T+20°C,>12h,3-4km",electricity,0,
2030,Benzene,"T+20°C,>12h,3-4km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,3-4km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,3-4km",Plug-in Hybrid petrol/electric,0.015953198,
2030,Benzene,"T+20°C,>12h,4-5km",petrol (4S),0.060903575,
2030,Benzene,"T+20°C,>12h,4-5km",diesel,0.000851134,
2030,Benzene,"T+20°C,>12h,4-5km",electricity,0,
2030,Benzene,"T+20°C,>12h,4-5km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,4-5km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,4-5km",Plug-in Hybrid petrol/electric,0.015953198,
2030,Benzene,"T+20°C,>12h,>20km",petrol (4S),0.060903575,
2030,Benzene,"T+20°C,>12h,>20km",diesel,0.000851134,
2030,Benzene,"T+20°C,>12h,>20km",electricity,0,
2030,Benzene,"T+20°C,>12h,>20km",bifuel CNG/petrol,0.002976113,
2030,Benzene,"T+20°C,>12h,>20km",flex-fuel E85,0.004588882,
2030,Benzene,"T+20°C,>12h,>20km",Plug-in Hybrid petrol/electric,0.015953198,
2030,PM2.5,"TØ,0-1h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,0-1h,0-1km",diesel,0.000679561,
2030,PM2.5,"TØ,0-1h,0-1km",electricity,0,
2030,PM2.5,"TØ,0-1h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,0-1h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,0-1h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,1-2h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,1-2h,0-1km",diesel,0.00123908,
2030,PM2.5,"TØ,1-2h,0-1km",electricity,0,
2030,PM2.5,"TØ,1-2h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,1-2h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,1-2h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,2-3h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,2-3h,0-1km",diesel,0.001380609,
2030,PM2.5,"TØ,2-3h,0-1km",electricity,0,
2030,PM2.5,"TØ,2-3h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,2-3h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,2-3h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,3-4h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,3-4h,0-1km",diesel,0.00155482,
2030,PM2.5,"TØ,3-4h,0-1km",electricity,0,
2030,PM2.5,"TØ,3-4h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,3-4h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,3-4h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,4-5h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,4-5h,0-1km",diesel,0.00169843,
2030,PM2.5,"TØ,4-5h,0-1km",electricity,0,
2030,PM2.5,"TØ,4-5h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,4-5h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,4-5h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,5-6h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,5-6h,0-1km",diesel,0.001818183,
2030,PM2.5,"TØ,5-6h,0-1km",electricity,0,
2030,PM2.5,"TØ,5-6h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,5-6h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,5-6h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,6-7h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,6-7h,0-1km",diesel,0.001942642,
2030,PM2.5,"TØ,6-7h,0-1km",electricity,0,
2030,PM2.5,"TØ,6-7h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,6-7h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,6-7h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,7-8h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,7-8h,0-1km",diesel,0.002072081,
2030,PM2.5,"TØ,7-8h,0-1km",electricity,0,
2030,PM2.5,"TØ,7-8h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,7-8h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,7-8h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,8-9h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,8-9h,0-1km",diesel,0.002206793,
2030,PM2.5,"TØ,8-9h,0-1km",electricity,0,
2030,PM2.5,"TØ,8-9h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,8-9h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,8-9h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,9-10h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,9-10h,0-1km",diesel,0.002347094,
2030,PM2.5,"TØ,9-10h,0-1km",electricity,0,
2030,PM2.5,"TØ,9-10h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,9-10h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,9-10h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,10-11h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,10-11h,0-1km",diesel,0.002493325,
2030,PM2.5,"TØ,10-11h,0-1km",electricity,0,
2030,PM2.5,"TØ,10-11h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,10-11h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,10-11h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,11-12h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,11-12h,0-1km",diesel,0.00264585,
2030,PM2.5,"TØ,11-12h,0-1km",electricity,0,
2030,PM2.5,"TØ,11-12h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,11-12h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,11-12h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,>12h,0-1km",petrol (4S),0,
2030,PM2.5,"TØ,>12h,0-1km",diesel,0.002724379,
2030,PM2.5,"TØ,>12h,0-1km",electricity,0,
2030,PM2.5,"TØ,>12h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,>12h,0-1km",flex-fuel E85,0,
2030,PM2.5,"TØ,>12h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,0-1h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,0-1h,1-2km",diesel,0.000995548,
2030,PM2.5,"TØ,0-1h,1-2km",electricity,0,
2030,PM2.5,"TØ,0-1h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,0-1h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,0-1h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,1-2h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,1-2h,1-2km",diesel,0.002444111,
2030,PM2.5,"TØ,1-2h,1-2km",electricity,0,
2030,PM2.5,"TØ,1-2h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,1-2h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,1-2h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,2-3h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,2-3h,1-2km",diesel,0.002964545,
2030,PM2.5,"TØ,2-3h,1-2km",electricity,0,
2030,PM2.5,"TØ,2-3h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,2-3h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,2-3h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,3-4h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,3-4h,1-2km",diesel,0.003365324,
2030,PM2.5,"TØ,3-4h,1-2km",electricity,0,
2030,PM2.5,"TØ,3-4h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,3-4h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,3-4h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,4-5h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,4-5h,1-2km",diesel,0.003672201,
2030,PM2.5,"TØ,4-5h,1-2km",electricity,0,
2030,PM2.5,"TØ,4-5h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,4-5h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,4-5h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,5-6h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,5-6h,1-2km",diesel,0.003891626,
2030,PM2.5,"TØ,5-6h,1-2km",electricity,0,
2030,PM2.5,"TØ,5-6h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,5-6h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,5-6h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,6-7h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,6-7h,1-2km",diesel,0.004113571,
2030,PM2.5,"TØ,6-7h,1-2km",electricity,0,
2030,PM2.5,"TØ,6-7h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,6-7h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,6-7h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,7-8h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,7-8h,1-2km",diesel,0.004337659,
2030,PM2.5,"TØ,7-8h,1-2km",electricity,0,
2030,PM2.5,"TØ,7-8h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,7-8h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,7-8h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,8-9h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,8-9h,1-2km",diesel,0.004563415,
2030,PM2.5,"TØ,8-9h,1-2km",electricity,0,
2030,PM2.5,"TØ,8-9h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,8-9h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,8-9h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,9-10h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,9-10h,1-2km",diesel,0.004790259,
2030,PM2.5,"TØ,9-10h,1-2km",electricity,0,
2030,PM2.5,"TØ,9-10h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,9-10h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,9-10h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,10-11h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,10-11h,1-2km",diesel,0.00501747,
2030,PM2.5,"TØ,10-11h,1-2km",electricity,0,
2030,PM2.5,"TØ,10-11h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,10-11h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,10-11h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,11-12h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,11-12h,1-2km",diesel,0.005244171,
2030,PM2.5,"TØ,11-12h,1-2km",electricity,0,
2030,PM2.5,"TØ,11-12h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,11-12h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,11-12h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"TØ,>12h,1-2km",petrol (4S),0,
2030,PM2.5,"TØ,>12h,1-2km",diesel,0.005357071,
2030,PM2.5,"TØ,>12h,1-2km",electricity,0,
2030,PM2.5,"TØ,>12h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"TØ,>12h,1-2km",flex-fuel E85,0,
2030,PM2.5,"TØ,>12h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,0-1km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,0-1km",diesel,0.000360911,
2030,PM2.5,"T+20°C,0-1h,0-1km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,0-1km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,1-2km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,1-2km",diesel,0.000545062,
2030,PM2.5,"T+20°C,0-1h,1-2km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,1-2km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,2-3km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,2-3km",diesel,0.00055066,
2030,PM2.5,"T+20°C,0-1h,2-3km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,2-3km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,2-3km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,2-3km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,3-4km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,3-4km",diesel,0.000553674,
2030,PM2.5,"T+20°C,0-1h,3-4km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,3-4km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,3-4km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,3-4km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,4-5km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,4-5km",diesel,0.000554704,
2030,PM2.5,"T+20°C,0-1h,4-5km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,4-5km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,4-5km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,4-5km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,0-1h,>20km",petrol (4S),0,
2030,PM2.5,"T+20°C,0-1h,>20km",diesel,0.000554837,
2030,PM2.5,"T+20°C,0-1h,>20km",electricity,0,
2030,PM2.5,"T+20°C,0-1h,>20km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,0-1h,>20km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,0-1h,>20km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,1-2h,0-1km",petrol (4S),0,
2030,PM2.5,"T+20°C,1-2h,0-1km",diesel,0.00065178,
2030,PM2.5,"T+20°C,1-2h,0-1km",electricity,0,
2030,PM2.5,"T+20°C,1-2h,0-1km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,1-2h,0-1km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,1-2h,0-1km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,1-2h,1-2km",petrol (4S),0,
2030,PM2.5,"T+20°C,1-2h,1-2km",diesel,0.001323657,
2030,PM2.5,"T+20°C,1-2h,1-2km",electricity,0,
2030,PM2.5,"T+20°C,1-2h,1-2km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,1-2h,1-2km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,1-2h,1-2km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,1-2h,2-3km",petrol (4S),0,
2030,PM2.5,"T+20°C,1-2h,2-3km",diesel,0.001379823,
2030,PM2.5,"T+20°C,1-2h,2-3km",electricity,0,
2030,PM2.5,"T+20°C,1-2h,2-3km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,1-2h,2-3km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,1-2h,2-3km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,1-2h,3-4km",petrol (4S),0,
2030,PM2.5,"T+20°C,1-2h,3-4km",diesel,0.001391028,
2030,PM2.5,"T+20°C,1-2h,3-4km",electricity,0,
2030,PM2.5,"T+20°C,1-2h,3-4km",bifuel CNG/petrol,0,
2030,PM2.5,"T+20°C,1-2h,3-4km",flex-fuel E85,0,
2030,PM2.5,"T+20°C,1-2h,3-4km",Plug-in Hybrid petrol/electric,0,
2030,PM2.5,"T+20°C,1-2h,4-5km",petrol (4S),0,
2030,PM2.5,"T+20°C,1-2h,4-5km",diesel,0.001398047,
2030,PM2.5,"T+20°C,1-2h,4-5km",electricity,0,
2030,PM2.5,"T+20°C,1-2h,4-5km",bifuel CNG/petrol,0,
